Company Name,TPIN,Employee Name,Employee NRC,Province,NAPSA STATUS
Stevens Inc,5937714483,Cody Martinez,054211/51/5,Muchinga,Not Registered
Stevens Inc,5937714483,David Mora,057282/52/3,Muchinga,Not Registered
Stevens Inc,5937714483,Haley Johnson,052809/99/9,Muchinga,Not Registered
Stevens Inc,5937714483,James Murray,057841/51/3,Muchinga,Not Registered
Davis-Bell,3279178087,Sarah Good,034608/90/1,Luapula,Not Registered
Davis-Bell,3279178087,Scott Andrews,036386/29/1,Luapula,Not Registered
Davis-Bell,3279178087,Katrina Rogers,038304/51/4,Luapula,Not Registered
Davis-Bell,3279178087,Katherine Henry,034012/23/6,Luapula,Not Registered
Davis-Bell,3279178087,Jorge Howard,037040/42/9,Luapula,Not Registered
Davis-Bell,3279178087,James Ferguson,035546/23/6,Luapula,Not Registered
"Garcia, White and Smith",4214553597,Bradley King,047496/14/6,Lusaka,Not Registered
"Garcia, White and Smith",4214553597,Glenn Hooper,047324/21/2,Lusaka,Not Registered
"Garcia, White and Smith",4214553597,Timothy Smith,041100/18/6,Lusaka,Not Registered
"Garcia, White and Smith",4214553597,Jennifer Roberts PhD,049490/97/2,Lusaka,Not Registered
"Garcia, White and Smith",4214553597,William Fletcher,045134/91/2,Lusaka,Not Registered
Oneill PLC,10594336246,Leslie Hill,103424/13/1,Copperbelt,Not Registered
Oneill PLC,10594336246,Ryan Jones,107091/67/7,Copperbelt,Not Registered
Oneill PLC,10594336246,Travis Bradley,109342/23/5,Copperbelt,Not Registered
Oneill PLC,10594336246,Elizabeth Gonzales,109048/43/6,Copperbelt,Not Registered
Oneill PLC,10594336246,Michele Adams,108397/68/1,Copperbelt,Not Registered
Oneill PLC,10594336246,James Rosario,109141/35/5,Copperbelt,Not Registered
Oneill PLC,10594336246,Billy Wyatt,104183/62/8,Copperbelt,Not Registered
Oneill PLC,10594336246,Cheryl Watts DDS,106610/32/5,Copperbelt,Not Registered
Aguilar Ltd,7661754461,John Hamilton,079420/69/7,North-Western,Not Registered
Aguilar Ltd,7661754461,Dennis Cordova,075940/93/6,North-Western,Not Registered
Aguilar Ltd,7661754461,Douglas Nguyen,078023/81/1,North-Western,Not Registered
Aguilar Ltd,7661754461,Glenn Pena,073809/32/4,North-Western,Not Registered
Aguilar Ltd,7661754461,Jared Davis,074470/14/7,North-Western,Not Registered
Aguilar Ltd,7661754461,David Baldwin,073949/44/4,North-Western,Not Registered
Aguilar Ltd,7661754461,Eric Hernandez,074184/50/7,North-Western,Not Registered
Aguilar Ltd,7661754461,Brianna Rowe,074782/42/6,North-Western,Not Registered
Aguilar Ltd,7661754461,Courtney Thompson,076474/73/3,North-Western,Not Registered
Jones Inc,7182174304,Melissa Garcia,074427/53/8,North-Western,Not Registered
Jones Inc,7182174304,Adrian Smith,074838/18/2,North-Western,Not Registered
Jones Inc,7182174304,Cheryl Watts,079106/82/1,North-Western,Not Registered
Jones Inc,7182174304,Michele Vaughan,076733/15/9,North-Western,Not Registered
Jones Inc,7182174304,Jessica Gutierrez,076319/80/7,North-Western,Not Registered
Jones Inc,7182174304,Caleb Hall,072942/46/9,North-Western,Not Registered
Jones Inc,7182174304,Michael Schmitt,075356/61/5,North-Western,Not Registered
Jones Inc,7182174304,Jessica Barnett,077193/95/8,North-Western,Not Registered
Jones Inc,7182174304,Jerome Fisher,079087/82/9,North-Western,Not Registered
Jones Inc,7182174304,Jennifer Brown,077112/18/2,North-Western,Not Registered
Archer-Wiggins,7660218646,Edward Oliver,076513/66/2,North-Western,Not Registered
Archer-Wiggins,7660218646,Cynthia Thomas,076921/75/8,North-Western,Not Registered
Archer-Wiggins,7660218646,Erik Wilson,079612/12/2,North-Western,Not Registered
Archer-Wiggins,7660218646,Matthew Johnson,071614/93/5,North-Western,Not Registered
Archer-Wiggins,7660218646,Bobby Simmons,076783/87/1,North-Western,Not Registered
Solis-Martinez,3788193317,Kimberly Wade,035348/25/9,Luapula,Not Registered
Solis-Martinez,3788193317,Matthew Joyce,036134/17/9,Luapula,Not Registered
Solis-Martinez,3788193317,Ashlee Garcia,039678/92/8,Luapula,Not Registered
Solis-Martinez,3788193317,Marissa Henderson,037464/35/1,Luapula,Not Registered
Solis-Martinez,3788193317,Todd Moon,038033/22/8,Luapula,Not Registered
Solis-Martinez,3788193317,Andrea Farrell,036570/41/5,Luapula,Not Registered
Solis-Martinez,3788193317,Joseph Peterson,032754/53/3,Luapula,Not Registered
Solis-Martinez,3788193317,Lisa Garcia,039886/80/9,Luapula,Not Registered
Solis-Martinez,3788193317,Bianca Chandler,035126/49/2,Luapula,Not Registered
Stein-Parker,5842077017,Katrina Lara,055050/63/6,Muchinga,Not Registered
Stein-Parker,5842077017,David Smith Jr.,054237/17/4,Muchinga,Not Registered
Stein-Parker,5842077017,Victoria Hutchinson,056019/78/7,Muchinga,Not Registered
Stein-Parker,5842077017,Sheila Adams,056586/73/7,Muchinga,Not Registered
Stein-Parker,5842077017,Kimberly Griffin,052785/79/9,Muchinga,Not Registered
Stein-Parker,5842077017,Mark Villegas,059757/79/7,Muchinga,Not Registered
Stein-Parker,5842077017,Loretta Clark MD,053569/46/1,Muchinga,Not Registered
Stein-Parker,5842077017,Marissa Aguirre,059654/84/5,Muchinga,Not Registered
Herman LLC,10146958645,Elizabeth Horton,102866/69/4,Copperbelt,Not Registered
Herman LLC,10146958645,Kathleen Sutton,101150/38/7,Copperbelt,Not Registered
Herman LLC,10146958645,Aaron Potter,105084/98/2,Copperbelt,Not Registered
Herman LLC,10146958645,Michelle Black,103704/22/8,Copperbelt,Not Registered
Herman LLC,10146958645,Justin Ferrell,105706/60/4,Copperbelt,Not Registered
Herman LLC,10146958645,Roy Fernandez,102416/93/4,Copperbelt,Not Registered
Herman LLC,10146958645,David Perkins,104317/64/9,Copperbelt,Not Registered
Smith Inc,10571122541,Christian Campbell,102768/11/6,Copperbelt,Not Registered
Smith Inc,10571122541,Robert Russell,105585/50/7,Copperbelt,Not Registered
Smith Inc,10571122541,Natalie Parker,108189/80/8,Copperbelt,Not Registered
Smith Inc,10571122541,Sara Lopez,106604/69/7,Copperbelt,Not Registered
Smith Inc,10571122541,Jason Duncan,102432/61/8,Copperbelt,Not Registered
Smith Inc,10571122541,Jason Ellis,105660/35/9,Copperbelt,Not Registered
Smith Inc,10571122541,Jason Simon,104935/20/7,Copperbelt,Not Registered
Smith Inc,10571122541,Tanya Hill,101457/66/7,Copperbelt,Not Registered
Smith Inc,10571122541,Kayla Williams,104704/59/6,Copperbelt,Not Registered
Smith Inc,10571122541,Rebecca Young,109094/33/6,Copperbelt,Not Registered
Martin-Stewart,8742004821,Miss Taylor Kennedy DDS,088388/12/2,Southern,Not Registered
Martin-Stewart,8742004821,Annette Alvarado,084290/24/3,Southern,Not Registered
Martin-Stewart,8742004821,Denise Atkins,082028/24/9,Southern,Not Registered
Martin-Stewart,8742004821,Angela Ross,089265/10/2,Southern,Not Registered
Martin-Stewart,8742004821,Joel Miller,089247/23/6,Southern,Not Registered
Martin-Stewart,8742004821,Stephanie Dalton,085975/36/5,Southern,Not Registered
"Bailey, Little and Hernandez",6706835008,Sharon Kidd,069140/50/6,Northern,Not Registered
"Bailey, Little and Hernandez",6706835008,April Thompson,067074/40/3,Northern,Not Registered
Wright Ltd,9358009179,Daniel Kennedy,093551/18/1,Western,Not Registered
Wright Ltd,9358009179,Kelly Martin,092446/98/6,Western,Not Registered
Wright Ltd,9358009179,Jessica Mcmahon,097329/80/2,Western,Not Registered
Wright Ltd,9358009179,Jerry Cooper,098862/19/5,Western,Not Registered
Wright Ltd,9358009179,Scott Bruce,097177/66/2,Western,Not Registered
Wright Ltd,9358009179,Shannon Chapman,099717/11/3,Western,Not Registered
Wright Ltd,9358009179,Julie Shaw,098093/56/6,Western,Not Registered
Wright Ltd,9358009179,Jake Martin,091544/65/7,Western,Not Registered
Scott Ltd,5506753996,Meghan Bradley,052651/22/2,Muchinga,Not Registered
Scott Ltd,5506753996,Laura Dyer,058058/63/2,Muchinga,Not Registered
Scott Ltd,5506753996,Eric Hale,053410/13/2,Muchinga,Not Registered
Scott Ltd,5506753996,Vanessa Bean,057820/62/1,Muchinga,Not Registered
Scott Ltd,5506753996,Phillip Thomas,058688/90/4,Muchinga,Not Registered
Scott Ltd,5506753996,Ashley Vasquez,059236/64/6,Muchinga,Not Registered
"Porter, Skinner and Smith",6807747445,Gail Maxwell DDS,068210/87/3,Northern,Not Registered
"Porter, Skinner and Smith",6807747445,Joe Shea,068868/84/2,Northern,Not Registered
Daniels LLC,1654624875,Brandy Johnson,015923/46/5,Central,Not Registered
Daniels LLC,1654624875,Mark Lucas,012798/17/8,Central,Not Registered
Daniels LLC,1654624875,Joshua King,014445/45/7,Central,Not Registered
Daniels LLC,1654624875,Wesley Thomas,016919/48/5,Central,Not Registered
Daniels LLC,1654624875,Kevin Lozano,016438/53/8,Central,Not Registered
Daniels LLC,1654624875,Andrea Stafford,015296/76/5,Central,Not Registered
Daniels LLC,1654624875,Mark Patterson,017748/37/8,Central,Not Registered
Daniels LLC,1654624875,William Perez,011654/17/2,Central,Not Registered
Daniels LLC,1654624875,Matthew Allen,014493/52/9,Central,Not Registered
Stevens-Christensen,9374122120,Erica Ortiz,096133/56/1,Western,Not Registered
Stevens-Christensen,9374122120,Samantha Huynh,099336/70/8,Western,Not Registered
Stevens-Christensen,9374122120,Cory Powell,094021/81/5,Western,Not Registered
Stevens-Christensen,9374122120,Peter Phillips,092507/39/8,Western,Not Registered
Stevens-Christensen,9374122120,Melissa Rodriguez,091554/90/8,Western,Not Registered
Stevens-Christensen,9374122120,Danielle Schaefer,092442/29/7,Western,Not Registered
"Perez, Good and Woods",9227164682,Isaiah Bray,096987/96/2,Western,Not Registered
"Perez, Good and Woods",9227164682,William Nielsen,099311/79/8,Western,Not Registered
"Perez, Good and Woods",9227164682,Dana Sparks,095511/89/2,Western,Not Registered
"Perez, Good and Woods",9227164682,Ronald Fischer,093522/82/7,Western,Not Registered
"Perez, Good and Woods",9227164682,Michael Wilson,099703/97/4,Western,Not Registered
"Perez, Good and Woods",9227164682,Michael Peters,097624/89/7,Western,Not Registered
"Perez, Good and Woods",9227164682,Seth Bailey,099119/60/3,Western,Not Registered
"Perez, Good and Woods",9227164682,Renee Vaughn,093806/86/6,Western,Not Registered
Flores Inc,3312054073,Nancy Preston,036234/99/2,Luapula,Not Registered
Flores Inc,3312054073,Matthew Brown,036992/61/1,Luapula,Not Registered
Flores Inc,3312054073,Erika Nguyen,036471/49/2,Luapula,Not Registered
Flores Inc,3312054073,William Carrillo,034222/15/6,Luapula,Not Registered
Flores Inc,3312054073,Joyce White,033639/48/3,Luapula,Not Registered
Flores Inc,3312054073,Susan Peters,037265/46/7,Luapula,Not Registered
Eaton-Walker,10417079348,Adrian Jordan,102579/69/7,Copperbelt,Not Registered
Eaton-Walker,10417079348,Steven Chapman,105912/72/2,Copperbelt,Not Registered
Eaton-Walker,10417079348,Todd Sanchez,107165/46/7,Copperbelt,Not Registered
Eaton-Walker,10417079348,Ronnie Paul,103886/33/1,Copperbelt,Not Registered
Eaton-Walker,10417079348,Bobby Johnson,102790/74/3,Copperbelt,Not Registered
Eaton-Walker,10417079348,Lauren Hernandez,104378/31/4,Copperbelt,Not Registered
"Roy, Jackson and Perez",6744068847,Timothy Blake,064710/70/1,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,Bridget Castro,067666/92/6,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,Nicholas Navarro,061299/87/4,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,Steven Murphy,061080/53/5,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,Brian Alvarez,065005/85/3,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,William Cunningham,063393/44/2,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,Melissa Barker,065437/67/2,Northern,Not Registered
"Roy, Jackson and Perez",6744068847,Joshua Collins,069542/93/1,Northern,Not Registered
Herrera Inc,5145205494,Barbara Serrano,051208/87/7,Muchinga,Not Registered
Herrera Inc,5145205494,Amber Franklin,052206/80/3,Muchinga,Not Registered
Herrera Inc,5145205494,Wanda Barnes,058174/92/4,Muchinga,Not Registered
Herrera Inc,5145205494,Kathryn Villa,051263/60/5,Muchinga,Not Registered
Wright-Harris,4604384500,Ashley Sims,044999/48/8,Lusaka,Not Registered
Wright-Harris,4604384500,Ryan Phillips,047849/86/3,Lusaka,Not Registered
Wright-Harris,4604384500,Lucas Dickson,046644/11/9,Lusaka,Not Registered
Wright-Harris,4604384500,Lee Hernandez,048178/64/9,Lusaka,Not Registered
Wright-Harris,4604384500,Dr. Karen Williams,049063/73/2,Lusaka,Not Registered
Wright-Harris,4604384500,Erica Nixon,044192/18/3,Lusaka,Not Registered
Wright-Harris,4604384500,Jeremy Herrera,043315/47/6,Lusaka,Not Registered
Wright-Harris,4604384500,Barbara Johnson,041897/17/2,Lusaka,Not Registered
Ray-Logan,3567880917,Matthew Miller,031238/77/2,Luapula,Not Registered
Ray-Logan,3567880917,Lynn Flores,037187/41/4,Luapula,Not Registered
Ray-Logan,3567880917,Ryan Brooks,039058/14/4,Luapula,Not Registered
Ray-Logan,3567880917,Brittany Jackson,038978/23/3,Luapula,Not Registered
Ray-Logan,3567880917,Jared Roberts,039563/99/1,Luapula,Not Registered
Ray-Logan,3567880917,Deborah Nixon,036171/33/9,Luapula,Not Registered
Ray-Logan,3567880917,Karen Rogers,032215/54/2,Luapula,Not Registered
Ray-Logan,3567880917,Jessica Bray,037826/84/8,Luapula,Not Registered
Ray-Logan,3567880917,Keith Berry,039163/57/2,Luapula,Not Registered
"Brooks, Lewis and Brewer",4250607281,Kimberly Andrade,041705/32/1,Lusaka,Not Registered
"Brooks, Lewis and Brewer",4250607281,Nicole Dixon,041210/96/8,Lusaka,Not Registered
Allen and Sons,10257841270,Ryan Davenport,104337/59/3,Copperbelt,Not Registered
"Herrera, Sullivan and Hensley",7692258059,Jermaine Ewing,074417/22/7,North-Western,Not Registered
"Herrera, Sullivan and Hensley",7692258059,Shaun Christian,076799/86/6,North-Western,Not Registered
"Herrera, Sullivan and Hensley",7692258059,William Velasquez,075062/17/3,North-Western,Not Registered
"Herrera, Sullivan and Hensley",7692258059,Beth Lynch,074739/37/8,North-Western,Not Registered
"Roth, Valdez and Ross",10622163626,Deborah Rivera,109850/99/9,Copperbelt,Not Registered
"Roth, Valdez and Ross",10622163626,Margaret Williams,109969/91/7,Copperbelt,Not Registered
"Roth, Valdez and Ross",10622163626,Julia Medina,101048/46/2,Copperbelt,Not Registered
"Roth, Valdez and Ross",10622163626,Gregory Ballard,109413/68/9,Copperbelt,Not Registered
Reyes-Burgess,6148996849,Kayla Wagner,065950/69/6,Northern,Not Registered
Reyes-Burgess,6148996849,Colin Fuller,068571/92/9,Northern,Not Registered
Reyes-Burgess,6148996849,Damon Ruiz,066151/76/3,Northern,Not Registered
Reyes-Burgess,6148996849,Samuel Day,064438/28/3,Northern,Not Registered
Reyes-Burgess,6148996849,Michael Taylor,062583/38/6,Northern,Not Registered
Reyes-Burgess,6148996849,Jonathan Johnson,067399/94/1,Northern,Not Registered
Reyes-Burgess,6148996849,Dennis Brown,069775/75/8,Northern,Not Registered
Reyes-Burgess,6148996849,Michael Higgins,062742/35/5,Northern,Not Registered
Reyes-Burgess,6148996849,Chelsea Charles,066874/73/3,Northern,Not Registered
Reyes-Burgess,6148996849,Christopher Stephens,068235/15/9,Northern,Not Registered
"Turner, Roth and Kelly",10214834241,Erin Weiss,102194/90/6,Copperbelt,Not Registered
"Turner, Roth and Kelly",10214834241,Janet Cunningham,104540/60/9,Copperbelt,Not Registered
"Turner, Roth and Kelly",10214834241,Mallory Sims,102488/56/2,Copperbelt,Not Registered
"Turner, Roth and Kelly",10214834241,Melvin Mccoy,106387/84/2,Copperbelt,Not Registered
"Turner, Roth and Kelly",10214834241,James Sullivan,101255/91/9,Copperbelt,Not Registered
Sanchez-Fischer,4264310810,Barbara Hunt,047386/45/5,Lusaka,Not Registered
Sanchez-Fischer,4264310810,Sharon Ellis,044947/94/9,Lusaka,Not Registered
Sanchez-Fischer,4264310810,Kristen Morgan,046164/88/7,Lusaka,Not Registered
Sanchez-Fischer,4264310810,John Baxter,042025/41/2,Lusaka,Not Registered
Howell-Bailey,5583518355,Jason Smith,058341/92/1,Muchinga,Not Registered
Howell-Bailey,5583518355,Mr. Richard Davis,057916/40/7,Muchinga,Not Registered
Howell-Bailey,5583518355,Eric Salinas,054830/64/3,Muchinga,Not Registered
Howell-Bailey,5583518355,Steven Gutierrez,053477/18/6,Muchinga,Not Registered
Howell-Bailey,5583518355,Anna Cox,059482/75/1,Muchinga,Not Registered
Howell-Bailey,5583518355,Timothy Taylor,056331/24/9,Muchinga,Not Registered
Howell-Bailey,5583518355,Rebecca Thomas,058151/64/4,Muchinga,Not Registered
Howell-Bailey,5583518355,Eric Petty,055055/98/5,Muchinga,Not Registered
Howell-Bailey,5583518355,Steven Williams,054832/42/7,Muchinga,Not Registered
Howell-Bailey,5583518355,Gregory Harris,054790/78/5,Muchinga,Not Registered
"Owens, Bryant and Gilmore",9778769827,Emily Franklin DVM,096301/13/8,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Troy Thomas Jr.,092719/43/6,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Cody Henderson,093562/56/7,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Natasha Mcguire,099099/57/4,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Howard Russell,091835/94/8,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Wendy Johnson,097957/52/1,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Michelle Allen,091612/35/7,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Danielle Roberts,093992/10/1,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Robert Costa,099778/16/8,Western,Not Registered
"Owens, Bryant and Gilmore",9778769827,Jesse Arnold,096162/53/4,Western,Not Registered
Little Ltd,2874083708,Robin Richardson,021731/27/4,Eastern,Not Registered
Little Ltd,2874083708,Dwayne Allen,026549/39/5,Eastern,Not Registered
Chen PLC,9150390771,Angela Wolf,091169/96/5,Western,Not Registered
Chen PLC,9150390771,Kristen Sharp,096718/13/8,Western,Not Registered
Chen PLC,9150390771,Michael Miller,095220/44/8,Western,Not Registered
Chen PLC,9150390771,Kevin Mcguire,093240/39/7,Western,Not Registered
Chen PLC,9150390771,Logan Taylor,094725/26/1,Western,Not Registered
Chen PLC,9150390771,Chelsea Conley,096029/84/1,Western,Not Registered
Chen PLC,9150390771,Sara Moss,097699/23/8,Western,Not Registered
Valenzuela PLC,1213036302,Joseph Harmon,013642/40/5,Central,Not Registered
Valenzuela PLC,1213036302,Erik Robinson,016951/26/8,Central,Not Registered
Valenzuela PLC,1213036302,Stephen Simmons,011958/38/9,Central,Not Registered
Valenzuela PLC,1213036302,Brian Miller,015332/60/9,Central,Not Registered
Valenzuela PLC,1213036302,Debra Cook,017999/86/3,Central,Not Registered
Valenzuela PLC,1213036302,Morgan Harmon,014183/81/2,Central,Not Registered
Valenzuela PLC,1213036302,Melissa Wade,014042/15/9,Central,Not Registered
Valenzuela PLC,1213036302,Richard Morgan,011006/83/6,Central,Not Registered
Valenzuela PLC,1213036302,Michelle Hampton DDS,012242/82/2,Central,Not Registered
"Schultz, Griffin and Crane",2120316463,Julie Mccormick,027256/87/9,Eastern,Not Registered
"Schultz, Griffin and Crane",2120316463,Maria Owens,022620/33/5,Eastern,Not Registered
